PlayerName,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Pace,DEff,DvP,L2FGA,L5FGA,SFGA,L2Min,L5Min,SMin,L5FP,SFP,Floor,Ceil,ProjMin,ProjFP,ProjVal,Min,FP,Value
Dakari Johnson,NA,None,C,3000,OKC,DEN,1,108,NA,NA,100,107,5,1,1,2,7,5,7,3,5.7,0,11.4,15.5,12.9,4.3,18.4,15.3,5.1
Brice Johnson,NA,None,PF/C,3000,LAC,@SAS,1,94,NA,NA,96,102,-12,2,1,1,6,3,4,3.9,4.9,1.1,8.7,0,0,0,3.9,8.5,2.8
Luol Deng,NA,None,SF/PF,3000,LAL,GSW,3,106,NA,NA,103,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guerschon Yabusele,NA,None,PF/C,3000,BOS,@IND,1,105,NA,NA,100,106,7,1,1,2,3,6,5,4.3,4.4,1.5,7.3,0,0,0,0,0,0
Alex Caruso,NA,None,PG/SG,3000,LAL,GSW,3,106,NA,NA,103,101,-4,1,1,1,10,10,10,4.8,4.8,3.3,6.2,0,0,0,0,0,0
Antonius Cleveland,NA,None,SG,3000,DAL,PHO,1,108,NA,NA,104,109,4,1,2,1,11,11,7,5.5,3.7,-0.4,7.8,0,0,0,1.4,0,0
Joe Young,NA,None,PG/SG,3000,IND,BOS,0,102,NA,NA,98,101,-8,1,3,3,7,7,6,5.4,4.4,1.3,7.5,0,0,0,5.1,0,0
Tyler Ennis,NA,None,PG/SG,3000,LAL,GSW,3,106,NA,NA,103,101,-1,2,1,2,5,5,6,3.8,4.4,-1,9.8,0,0,0,0,0,0
Kyle Singler,NA,None,SG/SF,3000,OKC,DEN,1,108,NA,NA,100,107,-7,1,3,3,3,8,8,4.3,4.3,-2.1,10.6,0,0,0,0,0,0
Aaron Brooks,NA,None,PG/SG,3000,MIN,POR,1,106,NA,NA,99,102,-9,3,3,2,5,8,5,6.5,4.6,1.5,7.7,0,0,0,0,0,0
Tyler Dorsey,NA,None,PG/SG,3000,ATL,MIA,2,102,NA,NA,98,104,-2,2,2,2,6,7,6,5.3,4,-0.3,8.4,0,0,0,0,0,0
Abdel Nader,NA,None,PF,3000,BOS,@IND,1,105,NA,NA,100,106,-5,0,2,2,1,8,7,3.3,3.6,-1,8.3,0,0,0,0,0,0
Darrell Arthur,NA,None,PF,3000,DEN,@OKC,2,103,NA,NA,98,101,2,4,3,3,10,10,10,3.9,3.9,0.4,7.5,0,0,0,0,0,0
Jabari Bird,NA,None,SG,3000,BOS,@IND,1,105,NA,NA,100,106,-3,2,1,1,4,7,7,3.7,3.7,0.3,7.1,0,0,0,0,0,0
Nick Collison,NA,None,PF/C,3000,OKC,DEN,1,108,NA,NA,100,107,0,1,1,1,6,4,5,3.3,3.7,0.8,6.6,0,0,0,0,0,0
Jeff Withey,NA,None,C,3000,DAL,PHO,1,108,NA,NA,104,109,2,2,2,2,5,4,4,3.1,3.7,1,6.4,0,0,0,0,0,0
Zhou Qi,NA,None,PF/C,3000,HOU,UTA,1,115,NA,NA,97,102,-1,1,2,2,3,6,5,4.8,3.7,-0.1,7.5,0,0,0,0,0,0
Jake Layman,NA,None,SF/PF,3000,POR,@MIN,1,102,NA,NA,98,108,-2,5,3,2,11,8,6,3.8,3.7,0.2,7.2,0,0,0,0,0,0
Darrun Hilliard,NA,None,SG/SF,3000,SAS,LAC,1,106,NA,NA,99,107,11,2,2,2,10,9,9,3.3,3.3,0.1,6.5,0,0,0,0,0,0
Richard Jefferson,NA,None,SF/PF,3000,DEN,@OKC,2,103,NA,NA,98,101,-9,3,2,2,8,9,7,3.1,3.2,0.1,6.4,0,0,0,0,0,0
Kadeem Allen,NA,None,SG,3000,BOS,@IND,1,105,NA,NA,100,106,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Wilkins,NA,None,SG/SF,3000,IND,BOS,0,102,NA,NA,98,101,-10,2,1,1,6,6,6,2.2,2.9,0.6,5.2,0,0,0,0,0,0
Demetrius Jackson,NA,None,PG,3000,HOU,UTA,1,115,NA,NA,97,102,2,0,1,1,2,3,5,0.9,2.9,-1.8,7.5,0,0,0,0,0,0
Mangok Mathiang,NA,None,PF/C,3000,CHA,NYK,1,107,NA,NA,99,105,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1.3,0.4
Terrance Ferguson,NA,None,SG/SF,3000,OKC,DEN,1,108,NA,NA,100,107,1,1,2,2,5,9,7,3.5,2.4,-0.6,5.3,0,0,0,0,0,0
Udonis Haslem,NA,None,PF/C,3000,MIA,@ATL,1,100,NA,NA,100,108,8,0,0,0,4,4,4,2.1,2.1,1.2,3,0,0,0,1.1,1.3,0.4
Alex Poythress,NA,None,SF,3000,IND,BOS,0,102,NA,NA,98,101,-15,1,1,1,4,4,3,2.5,1.7,-0.9,4.3,0,0,0,0,0,0
Tony Bradley,NA,None,C,3000,UTA,@HOU,1,103,NA,NA,102,102,0,1,2,1,2,2,3,1.9,2.2,0.9,3.5,0,0,0,0,0,0
Marcus Georges-Hunt,NA,None,SG/SF,3000,MIN,POR,1,106,NA,NA,99,102,-5,3,1,1,11,5,3,3.7,1.8,-1.2,4.8,10,6.2,2.1,7.3,0,0
Briante Weber,NA,None,PG,3000,HOU,UTA,1,115,NA,NA,97,102,2,0,0,0,2,3,3,1.7,1.7,-0.3,3.6,0,0,0,0,0,0
Cole Aldrich,NA,None,C,3000,MIN,POR,1,106,NA,NA,99,102,-10,1,0,1,2,2,2,1.3,1.6,-0.2,3.5,0,0,0,0,0,0
Ryan Arcidiacono,NA,None,PG,3000,CHI,PHI,2,104,NA,NA,103,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monte Morris,NA,None,PG,3000,DEN,@OKC,2,103,NA,NA,98,101,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Walton Jr.,NA,None,PG/SG,3000,MIA,@ATL,1,100,NA,NA,100,108,1,1,1,1,4,3,3,2.1,2.1,1.3,3,12,8.8,2.9,6.6,5,1.7
Justin Patton,NA,None,C,3000,MIN,POR,1,106,NA,NA,99,102,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Wolters,NA,None,PG,3000,UTA,@HOU,1,103,NA,NA,102,102,-11,1,1,1,2,3,3,1,1,-0.3,2.3,0,0,0,0,0,0
Vander Blue,NA,None,PG/SG,3000,LAL,GSW,3,106,NA,NA,103,101,-4,1,1,1,5,7,7,0.9,0.9,-0.1,2,0,0,0,0,0,0
Jacob Pullen,NA,None,PG,3000,PHI,@CHI,2,106,NA,NA,99,107,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
JaVale McGee,NA,None,C,3000,GSW,@LAL,3,112,17,19,105,103,4,3,3,3,9,8,8,8.4,8.6,3,14.1,0,0,0,11.6,13.8,4.6
Thomas Bryant,NA,None,PF/C,3000,LAL,GSW,3,106,NA,NA,103,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Boucher,NA,None,PF,3000,GSW,@LAL,3,112,NA,NA,105,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damian Jones,NA,None,C,3000,GSW,@LAL,3,112,NA,NA,105,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Hamilton,NA,None,SF,3000,OKC,DEN,1,108,NA,NA,100,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJ Dozier,NA,None,PG/SG,3000,OKC,DEN,1,108,NA,NA,100,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lydon,NA,None,PF,3000,DEN,@OKC,2,103,NA,NA,98,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Kornet,NA,None,PF,3000,NYK,@CHA,1,99,NA,NA,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Hicks,NA,None,PF,3000,NYK,@CHA,1,99,NA,NA,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Brown,NA,None,SG/SF,3000,MIN,POR,1,106,NA,NA,99,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevon Looney,NA,None,SF/PF,3000,GSW,@LAL,3,112,13,11,105,103,-8,1,0,2,6,6,10,2.3,8.2,1.9,14.6,0,0,0,20.9,18.3,6.1
LeBron James,22,None,SF/PF,11600,CLE,@MIL,1,108,31,31,98,107,-3,19,18,19,39,38,38,66.3,58.8,45.7,71.8,36.5,57,4.9,34.2,60.3,5.2
Giannis Antetokounmpo,23,None,SF/PF,11400,MIL,CLE,2,107,31,31,99,108,0,20,21,21,41,41,39,58.8,56.3,49.3,63.4,38,55.4,4.9,40.1,60.5,5.3
DeMarcus Cousins,14,None,PF/C,10700,NOR,@WAS,3,107,33,23,99,103,-4,17,18,19,35,35,36,51,56,44.3,67.7,35.5,53.5,5,35.5,49.3,4.6
